"EditMiner.NbMiner.Tooltip.IntensityOfTheSecondary","The intensity of the secondary mining. Recomended values are 8 to 24. Default is 16."
"EditMiner.NbMiner.Tooltip.PoolExamples","Pool examples"
"EditMiner.NbMiner.Tooltip.CodeStratumTcp","{code} for BTM and GRIN"
"EditMiner.NbMiner.Tooltip.CodeStratumSsl","{code} for BTM and GRIN with TLS"
"EditMiner.NbMiner.Tooltip.CodeEthproxyTcp","{code} for ETH"
"EditMiner.NbMiner.Tooltip.CodeEthnhTcp","{code} for ETH-Nicehash"
"EditMiner.NbMiner.Tooltip.CodeEthproxyTcpMan","{code} for manual pool setting, for failover pools add them in the next line"
"EditMiner.NbMiner.Tooltip.PassIsUsedOneForAll","Pass is used one for all"
"EditMiner.NbMiner.SecondWalletWorkTemplate","Second wallet and worker template"
"EditMiner.NbMiner.Tooltip.Attention","Attention! Specify the ETH wallet in this field for dual mining"
"EditMiner.GrinProMinerConfig.TurnedOn","Turned On"
"EditMiner.GrinProMinerConfig.TurnedOff","Turned Off"
"EditMiner.GrinProMinerConfig.Cpuload","CPU load"
"EditMiner.GrinProMinerConfig.AutomaticCpuLoad","{code} for automatic CPU load balancer"
"EditMiner.GrinProMinerConfig.MinimalCpuLoad","{code} for minimal CPU usage, less GPS"
"EditMiner.GrinProMinerConfig.MaximumCpuLoad","{code} for maximum CPU usage, more GPS"
"Farms.FarmRepoUrls.RepoUrlsTitle","Packages repository server mirror URL"
"Farm.FarmRepoUrls.FarmHashDescription1","If you have local web server on your farm with packages repository you can set it's URL here for rigs to update from your server."
"Farm.FarmRepoUrls.FarmHashDescription2","This is useful for faster updates and to preserve traffic."
"Farms.Farm.Online","Online"
"Farms.Farm.Offline","Offline"
"Farms.Farm.Energy","Energy"
"Farms.Farm.Balance","Balance"
"Farms.Farm.DailyPrice","Daily price"
"Farms.Farm.Efficiency","Efficiency"
"Farms.TagsInlineForm.Close","Close"
"Farms.TagsInlineForm.Edit","Edit tags"
"Farms.WorkersGrid.Offline","Offline worker"
"Farms.WorkersGrid.Warnings","Workers with critical parameters (overheated, overloaded, invalid shares)"
"Farms.WorkersGrid.Online","Online worker"
"Farms.WorkersReport.Overheated","Overheated workers count"
"Farms.WorkersReport.InvalidShares","Workers with invalid shares"
"Farms.WorkersReport.Overloaded","Overloaded workers count"
"Farms.WorkersReport.Offline","Offline workers count"
"TagCreateForm.TagNamePlaceholder","New tag name"
"TopMenu.FarmsTagsForm.UserTags","User tags"
"TopMenu.FarmsTagsForm.Close","Close"
"TopMenu.FarmsTagsForm.AddTag","Add tag"
"TopMenu.FarmsTagsForm.CreateNewTag","Create new tag"
"TopMenu.FarmsTagsForm.DeleteTagWarning","Caution! Removing a tag will remove it from all farms"
"Mac Address","MAC Address"
"EditMiner.CommonTooltips.PortExamples","Pool port examples"
"EditMiner.CommonTooltips.ForMostPools","{code} for most of the pools"
"EditMiner.HspMinerAe.WalletTemplate","Wallet template"
"EditMiner.HspMinerAe.WorkerName","Worker name"
"EditMiner.HspMinerAe.ExtraConfig","Extra config arguments"
"EditMiner.HspMinerAe.WorkerNameExample","HSPMinerAE have a separate parameter for worker name. For example"
"EditMiner.HspMinerAeUrl.AddTls","Add tls:// to enable TLS connection. For example"
"MinerForm.HspMinerAeConfig.Devices","selects the devices to mine on. If none are specified the miner will run on all devices found in the system."
"EditMiner.NbMiner.Tooltip.AttentionSpecifyPool","Attention! Specify the ETH pool in this field for dual mining"
"EditMiner.GrinMinerConfig.LeaveEmptyOrAddDeviceParameters","Leave this field empty for autoconfig for all available devices оr manually add device parameters in this field"
"EditMiner.GrinMinerConfig.OnePerLine","One per line in the following format without spaces, commas or dots at the end of each line"
"EditMiner.GrinMinerConfig.EmptyForC29Autoconfig","Leave this field empty to autoconfig C29 for all available devices or manually add device parameters in this field"
"Login.LoginOrEmail","Login or email"
"EditMiner.Tooltip.ExampleForHiveon","Example for Hiveon"
"OC.LoadedFrom","Loaded from template {name}"
"ASIC Firmware","ASIC Firmware"
"Hive Shell Start","Hive Shell Start"
"Hive Shell Stop","Hive Shell Stop"
"EditMiner.Tooltip.OnlyStratumPools","Only stratum pools are supported. Wallet and Pass are used one for all"
"EditMiner.Tooltip.WorkerNameForSomePools","Some pools are using this field to set worker name. In this case you can use {code} variable"
"EditMiner.Tooltip.OtherPoolsCanUsePass","Other pools can use password to define mining coin. For example: {code}"
"Farm.Setting.HiveonASICFirmware","Firmware for ASIC S9/S9i/S9j can be downloaded with your Farm Hash pre-configured and your ASIC will automatically be added to this farm"
"Download Firmware","Download Firmware"
"Recent commands","Recent commands"
"Useful commands","Useful commands"
"NotWorkingNvidiaOverclocking","GUI disabled in Settings, overclocking for NVIDIA will not work"
"Farms.WorkersReport.LowRatio","Low Accepted Ratio workers count"
"User login or email","User login or email"
"Select user","Select user"
"PoolConfigModal.PoolSSLUrls","Enter SSL URLs"
"Kernel version","Kernel version"
"AMD driver","AMD driver"
"Nvidia driver","Nvidia driver"
"Public stats","Public Stats"
"Statistics.PublicStats","Public HiveOS Stats"
"Autofan settings","Autofan settings"
"MinerForm.Template.WalletContainsPayload","If your wallet address contains payload information, use the period “.” to separate it between the wallet address and the worker name"
"MinerForm.Template.WalletContainsPayloadExample","For example: {example}"
"MinerForm.Config.NumberOfCpuThreads","number of CPU miner threads"
"Toggle favourite","Toggle favourite"
"Copy","Copy"
"Clean","Clean"
"Sure want to restore default overclocking configs?","Are you sure you want to restore default overclocking configs?"
"Sure want to delete algo overclocking settings for this template?","Are you sure you want to delete algo overclocking settings for this template?"
"Sure want to delete overclocking settings template?","Are you sure you want to delete overclocking settings template?"
"Action.AddNamedOC","Overclocking Template '{name}' successfully created"
"x for most of the pools","{code} for most of the pools"
"Parameters in the config that will affect all alghoritms","Parameters in the config that will affect all alghoritms"
"One per line in the following format without commas or dots at the end of each line","One per line in the following format without commas or dots at the end of each line"
"the number of times the miner will restart","the number of times the miner will restart before rebooting the rig (in case of GPU problems like hardware errors or lag)"
"set the best pool will be chosen by smallest ping","if this parameter is set, the best pool will be chosen by smallest ping (not by the pool list)"
"MinerForm.Config.MinerWouldOnlyWorkWithGpu","means the miner would only work with gpu 0 and gpu 2"
"New API Key","New API Key"
"Add API Key","Add API Key"
"API Key","API Key"
"Enter API Key","Enter API Key"
"Secret Key","Secret Key"
"Enter secret key","Enter secret key"
"Exchange API Keys","Exchange API Keys"
"Exchange","Exchange"
"Select exchange","Select exchange"
"Edit API Key","Edit API Key"
"Enter API Key Name","Enter API Key Name"
"OwnersKeysInfo","Global API Keys are used across all yours farms simultaneously. Also can be used in Global Wallets and Farm's Wallets."
"WalletForm.APISelect","Link your exchange account to update wallet balance"
"Source","Source"
"Fetch wallet balance","Fetch wallet balance"
"WalletForm.FetchBalanceHint","Currently you can fetch balance from exchanges, pools and blockchains"
"WalletForm.ShowSupported","Currently you can fetch balance from exchanges, pools and blockchains"
"Owners Wallet","Owner's Wallets"
"WalletForm.SounrcePlaceholder","Choose exchange, wallet type or describe somehow"
"USD Value","{currency} Value"
"Worker Commands","Worker Commands"
"EditMiner.ItemText.HeavyFilesLocation","Heavy file location"
"EditMiner.ForMostCases","for most cases"
"MinerForm.EggminerGpu.WorkerName","eggminergpu have a separate parameter for worker name."
"MinerForm.EggminerGpu.DeactivateTheGpu","this list allow to deactivate the GPU you want. It's a list that has to contain as may values as listed GPUs."
"MinerForm.EggminerGpu.DeactivateTheGpuSet0","Set 0 to deactivate a GPU, 100 to enable it. Other values than 0 or 100 have no effect. If you set something else than 0, the GPU will be active, 100%."
"MinerForm.EggminerGpu.NeedsToCreates","eggminergpu needs to create a 1GiB file for mining. You can choose between RAM and the File System to place it in."
"MinerForm.EggminerGpu.AtLeastRam","At least {gb} RAM is required in order to store file in RAM."
"MinerForm.EggminerGpu.Recreated","It will be recreated each time when eggminergpu starts."
"MinerForm.EggminerGpu.ToStoreInFileSystem","To store in File System, you MUST have a drive more than {gb} large."
"MinerForm.EggminerGpu.RunDiskExpand","Run {diskExpand} to expand disk space if available."
"MinerForm.EggminerGpu.FileWillBeCreated","{file} file will be created just once and will be used by eggminergpu to starts instantly."
"MinerForm.EggminerGpu.ThisFileWontRemoved","This file won't get removed when uninstalling the miner, it can only be deleted manually!"
"External fans settings for octominer","External fans settings for octominer"
"OctFan.LEDOnError","LED Blink on errors"
"OctFan.LEDFind","Turn White LED on to find rig"
"OctFan.Manual","Manual fan speed"
"OctFan.ON","AutoFan On"
"OctFan.OFF","AutoFan Off"
"OctFan.Info","Enable fans control. It will keep case intake fans speed the same as max GPU fan speed"
"OctFan.MinFan","Min fan speed"
"OctFan.MaxFan","Max fan speed"
"Farms.SearchPlaceholder","Farm name"
"External fans","External fans"
"Enter API ID","Enter API ID"
"MinerForm.Tooltip.WorkerName","Miner has a separate parameter for worker name"
"MinerForm.Tooltip.NeedsToCreates","This miner needs to create a 1GiB file for mining. You can choose between RAM and the File System to place it in."
"MinerForm.Tooltip.ListGpuIndexes","comma separated list of gpu indexes to skip"
"MinerForm.Tooltip.Recreated","It will be recreated each time when miner starts."
"MinerForm.Tooltip.FileWillBeCreated","{file} file will be created just once and will be used by miner to starts instantly."
"Hard RESET","Hard RESET"
"Hard Power OFF","Hard Power OFF"
"SelectWorker","Select worker"
"Wake Up","Wake Up Worker"
"Wake On Lan","Wake On Lan"
"Select worker to WOL","Select worker to WOL"
"Rig air temp, °C","Rig air temp, °C"
"PSU air temp, °C","PSU air temp, °C"
"Intake","Intake"
"Exhaust","Exhaust"
"Click and drag to change order","Click and drag to change order"
"Command.Alert","On long-term and resource-intensive tasks, temporary change status of the worker to off-line is possible. Please, keep calm and wait for the message about end of task"
"MinerForm.Config.ListDeviceIds","list of space-separated device IDs to use for mining. IDs are numbered 0 1 … N-1"
"MinerForm.Config.PersonalizationString","personalization string for equihash algorithm (for example: BgoldPoW, BitcoinZ, Safecoin)"
"MinerForm.Config.AutomaticPersonalizationString","for automatic personalization string"
"sec.","sec."
"WorkerSettings.MaintenanceMode","Maintenance mode"
"WorkerSettings.MaintenanceModeHint","Enable maintenance mode (don't start miner and watchdog on boot)"
"WorkerSettings.MaintenanceModeTurnedOn","Maintenance mode enabled"
"WorkerSettings.MaintenanceModeTurnedOff","Maintenance mode disabled"
"WorkerSettings.PushInterval","Push interval"
"WorkerSettings.PushIntervalHint","Interval in seconds between pushing stats to server. Default is 10 seconds. Note that configs and commands will be pulled by worker with the same interval"
"Workers options","Workers options"
"No overclocking profiles found","No overclocking profiles found"
"Recommended value from selected preset. Click to apply","Recommended value from selected preset. Click to apply"
"Selected overclocking profile","Selected overclocking profile"
"OC.Config","Config"
"OC.PopularPresets","Popular presets"
"Size","Size"
"cardinality","cardinality"
"Activate","Activate"
"Deactivate","Deactivate"
"Activate default","Activate default"
"Default OC is active","Default OC is active"
"WorkerSettings.OnlyChangedOptionsNote","Only modified parameters will be applied."
"WorkerSettings.MaintenanceModeTurnedOnShort","Enabled"
"WorkerSettings.MaintenanceModeTurnedOffShort","Disabled"
"OC.AutoSelectAlgo","Auto Select Algo"
"Deposit address removed","Deposit address removed"
"Deposit address created","Deposit address created"
"Unable to create deposit address","Unable to create deposit address"
"Unable to remove deposit address","Unable to remove deposit address"
"DepositAddresses","Personal address deposit"
"Fixed Amount","Fixed Amount"
"DepositAddressesHelp","You can transfer funds to your personal address at any time. The exchange rate would be calculated after transaction confirmation by <a href=\"https://www.coinpayments.net/supported-coins\" target=\"_blank\">the rate of Coinpayments</a> payment processor. The transaction fee is 0.5%."
"SelectCardIndex","Select card index"
"Needs Update","Needs Update"
"Add deposit address","Add deposit address"
"NvidiaDanger","Please make sure that the BIOS version corresponds to the model of your video card and that this operation is really necessary for you and you know exactly what you are doing otherwise you can turn your device into a 'brick' with possible loss of warranty and its recovery will be possible only in the service center or only in the presence of special equipment. <br/><br/> {os} team isn't responsible for possible negative consequences of this operation (equipment failure, degradation, etc.)"
"Select","Select"
"Select VBIOS","Select VBIOS"
"CardsWarning","For optimal results when flashing Nvidia cards, we recommend that you turn on the maintenance mode in the rig settings and reboot rig, then perform the BIOS update procedure."
"OctFan.RecalibrateInfo","If fan controller shows incorrect fan speed try recalibrate it or set max fans RPM manually"
"OctFan.ManualFan","Manual fan {num} max RPM"
"OctFan.Recalibrate","Recalibrate"
"OctFan.RecalibrateLabel","Spin up fans to max speed for 30 seconds to recalibrate it"
"OctFan.AdvancedSettings","Advanced Settings"
"OctFan.HideAdvancedSettings","Hide Advanced Settings"
"Breadcrumbs.selectWorker","Select worker"
"Go to","Go to"
"page","page"
"merge instead of replace configs","merge instead of replace configs"
"Add Schedule","Add Event"
"Schedule","Schedule"
"Schedules","Schedules"
"Repeat","Repeat"
"NoRepeat","No repeat"
"Schedules.ScheduleForm.Create","Add event to Flight sheet"
"Schedules.ScheduleForm.Update","Edit event {name}"
"Schedules.ScheduleForm.Rrule","Rrule"
"Schedules.ScheduleForm.NamePlaceholder","Enter event name"
"Schedule.ScheduleSwitch.isActive","Active"
"Schedule.ScheduleSwitch.isRunning","Event is running"
"Schedule.ScheduleSwitch.isNotRunning","Event is not running"
"Schedule.ScheduleSwitch.tagsExplanation","You can restrict launch of the event only for workers with specified tags"
"Schedules.ScheduleForm.LaunchAt","Launch at"
"RruleInput.NoRepeat","No repeat"
"RruleInput.Daily","Daily at time"
"RruleInput.At","At"
"RruleInput.DailyAtOclock","o'clock"
"RruleInput.Weekly","By weekday(s)"
"RruleInput.Monthly","By month day(s)"
"RruleInput.After","After"
"RruleInput.OnDate","On date"
"RruleInput.EndRepeat","End repeat"
"RruleInput.Count","Count"
"RruleInput.CountTimes","time(s)"
"RruleInput.EndRepeatDate","End date"
"RruleInput.Every","Every"
"RruleInput.Days","day(s)"
"RruleInput.Weeks","weeks(s)"
"RruleInput.Month","month(s)"
"ShortWeekdaySunday","SU"
"ShortWeekdayMonday","MO"
"ShortWeekdayTuesday","TU"
"ShortWeekdayWednesday","WE"
"ShortWeekdayThursday","TH"
"ShortWeekdayFriday","FR"
"ShortWeekdaySaturday","SA"
"Sure want to delete selected schedules?","Are you sure you want to delete the selected schedules?"
"Sunday","Sunday"
"Monday","Monday"
"Tuesday","Tuesday"
"Wednesday","Wednesday"
"Thursday","Thursday"
"Friday","Friday"
"Saturday","Saturday"
"January","January"
"February","February"
"March","March"
"April","April"
"May","May"
"June","June"
"July","July"
"August","August"
"September","September"
"October","October"
"November","November"
"December","December"
"RRule.every","every"
"RRule.day","day"
"RRule.days","days"
"RRule.weekday","weekday"
"RRule.weekdays","weekdays"
"RRule.week","week"
"RRule.weeks","weeks"
"RRule.hour","hour"
"RRule.hours","hours"
"RRule.minutes","minutes"
"RRule.minutess","minutess"
"RRule.month","month"
"RRule.months","months"
"RRule.years","years"
"RRule.on","on"
"RRule.in","in"
"RRule.at","at"
"RRule.the","the"
"RRule.first","first"
"RRule.second","second"
"RRule.third","third"
"RRule.st","st"
"RRule.rd","rd"
"RRule.nd","nd"
"RRule.th","th"
"RRule.last","last"
"RRule.for","for"
"RRule.time","time"
"RRule.times","times"
"RRule.until","until"
"RRule.on the","on the"
"RRule.and","and"
"RRule.or","or"
"by scheduler","by scheduler"
"NoSchedules","No Sсhedules found so far."
"OwnersFSInfo","Global Flight Sheets are used across all yours farms simultaneously."
"tREF.Hint",""
"tREF.Label","AmdMemTweak"
"tREF.info","Also known as 'rxboost'. For RX cards adviced value is"
"manual","manual"
"MissedRequiredFields","Missed required fields"
"OC.AlgoAutoselectDeselectDisclaimer","Click {playButton} on appropriate overclock to disable algo auto select"
"ScheduleTitle","Schedule for workers with tags"
"Never","Never"
"Schedule created","Schedule created"
"Used by schedules","Used by {count} schedule(s)"
"Filter.Problem.Overheat","Overheated"
"Filter.Problem.Overload","Overloaded"
"Filter.Problem.LowASRatio","Low accepted shares ratio"
"Filter.Problem.MissedUnit","Has missed GPUs/Boards"
"Filter.Problem.MissedHashrate","Has zero hashrate"
"Filter.Problem.NoFs","Without flight sheet"
"Filter.Problem.ErrorMessage","Has error messages"
"Filter.Problem.more","{count} more problems"
"Filter.reset","reset {count} filters"
"Account.Notification.TelegramDisclaimer","Start a new chat with this bot {link} The bot will reply with your CODE which you should enter in the field on the right. For example, '12345'. {br}Your login is {login}. Send a command to bot {command} and you will be subscribed to receive notifications. {br}You can add this bot to a chat group for multiple admins to monitor workers. Create a group and add '{botname}' as a member there. The chat code is negative for groups. For example, '-12345'."
"Account.Notification.DiscordDisclaimer","Invite '{botname}' to your server using link {link}.{br}Command prefix is '{commandPrefix}' but it can be omitted if the bot is mentioned in the same message.{br}Send command {startCommand} to any channel on the server where you added the bot or personally to the bot and it will reply with your CODE which you should enter in the field on the right. For example, '12345'.{br}Your login is '{login}' Send a command to bot {command} and you will be subscribed to receive notifications."
"Account.Notification.WechatDisclaimer","Start a new chat with this bot {link} The bot will reply with your CODE which you should enter in the field on the right. For example, '12345'. {br}Your login is {login}. Send a command to bot {command} and you will be subscribed to receive notifications. {br}You can add this bot to a chat group for multiple admins to monitor workers. Create a group and add '{botname}' as a member there. The chat code is negative for groups. For example, '-12345'."
"Notifications.Subscriptions","Subscriptions"
"Notifications.UpdateSubscriptions","Update subscriptions"
"NotificationSettings.unsubscribedFromChannel","Notification channel unsubscribed, {channel}"
"NotificationSettings.unsubscribeFromChannelFailed","Unsubscribe failed"
"NotificationSettings.subscriptionsUpdated","Subscriptions updated"
"NotificationSettings.updateSubscriptionsFailed","Update subscriptions failed"
"NotificationSettings.codeSendFailed","Send code failed"
"NotificationSettings.codeSent","Code sent"
"WDConfig.RebootIfGpuOffline","Reboot if GPU is offline"
"WDConfig.MaxLa","Reboot if LA >="
"WDConfig.MaxLaExplanation","Reboot the rig if LA exceeds the set value longer than 5 min, or LA exceeds doubled value longer than 1 min. The minimum value is the number of cores * 2. Recommended value is 25"
"EditMiner.Tooltip.AllocatedMemory","allocated memory in Mb for each device"
"EditMiner.Tooltip.NumberOfThreadsPerGpu","number of threads per GPU"
"EditMiner.Tooltip.Consensus","consensus method used, possible values are \"dumb\" or \"nano\""
"EditMiner.Tooltip.ManualPoolSetting","for manual pool setting, оne per line without commas or dots at the end of each line"
"WorkerSettings.MinerDelay","Miner delay"
"WorkerSettings.MinerDelayHint","Delay in seconds before miner start on worker boot"
"WorkerSettings.MinerDelayPlaceholder","delay in seconds"
"DownloadBiosForm.saveToStorage","Save to the farms VBIOS storage"
"Card.downloadVBIOS","Download VBIOS"
"Card.selectVBIOS","Select VBIOS"
"Farm.Settings.PowerPrice","Electricity price, {currency}/kWh"
"Farm.Settings.HWPowerDraw","Hardware power consumption, watts"
"Farm.Settings.HWPowerDrawInfo","Default value for all farm workers. Can be changed for particular worker"
"Farm.Settings.PSUEfficiency","Power supply unit efficiency, %"
"Farm.Settings.PSUEfficiencyInfo","Default value for all farm workers. Can be changed for particular worker"
"Farm.Settings.PowerPriceChanged","Power price changed"
"Farm.Settings.HWPowerDrawChanged","Hardware power consumption changed"
"Farm.Settings.PSUEfficiencyChanged","Power supply unit efficiency changed"
"Worker.Settings.PSUEfficiencyInfo","You can set efficiency of power supply unit to calculate power consumption more accurate"
"WorkerSettings.HWPowerDrawInfo","You can set hardware power draw to calculate power consumption more accurate"
"PowerGraph.Total","Total"
"Farm.Settings.PowerPriceInfo","You can setup currency by adding it after space. For example '1.05 EUR'"
"Farm.Settings.PowerPriceWrongFormatError","Wrong value format. Proper value example: 1.05 EUR"
"Validators.EmptyOrNumber","Only numbers"
"Validators.EmptyOrPercentage","Value must be between 0 and 100"
"Overclocking.ApplyModeDescription.Merge","merge' - means copy configuration from profile over existing one, including 'Default'. Everything that does not exist in profile will be untouched."
"Overclocking.ApplyModeDescription.Replace","replace' - means remove existing configuration and copy one from profile. 'Default' won't be removed, but may be overwritten if exists in profile."
"Cards.EmptyListMessage","No cards found. Try to change filters values"
"ProjectAccess.userMustHave2FA","User must have 2FA enabled to perform any changes"
"EditMiner.Tooltip.BatchsizePerThread","batchsize per thread"
"EditMiner.Tooltip.ParametersOptimize","enable/disable parameters optimizer"
"EditMiner.Tooltip.ConsensusMethodUsed","consensus method used, possible values are \"dumb\" or \"nano\""
"Overclocking template","Overclocking template"
"Apply mode","Apply mode"
"merge","merge"
"replace","replace"
"not used","not used"
"Command data","Command data"
"Action","Action"
"Miner index","Miner index"
"Zero-based miner index, default is 0","Zero-based miner index, default is 0"
"Command","Command"
"Command to execute","Command to execute"
"Command text","Command text"
"To storage","To storage"
"Save the ROM to farms storage","Save the ROM to farm's storage"
"Zero-based (-1 to flash all GPUs)","Zero-based (-1 to flash all GPUs)"
"ROM","ROM"
"ROM file contents (base64-string)","ROM file contents (base64-string)"
"ROM Id","ROM Id"
"Use stored ROM instead of passing file contents","Use stored ROM instead of passing file contents"
"Force","Force"
"Force flashing regardless of security checkings","Force flashing regardless of security checkings"
"Reboot worker after successful flashing","Reboot worker after successful flashing"
"Firmware file url","Firmware file url"
"Schedules.ScheduleForm.CreateEvent","Create event"
"Schedules.ScheduleForm.CreateForFs","Add event to Flight sheet"
"Workers to apply","Workers to apply"
"Schedules.ScheduleForm.Actions","What to do / Actions"
"Schedules.ScheduleForm.When","When running / Details"
"Schedules.ScheduleForm.ActionsRequired","At least one of actions is required"
"Save as global wallet","Save as global wallet"
"Wallets.WalletForm.IsGlobalWalletTip","If checked - global wallet, that applicable in all available farms will be created. If not - farm wallet, available only inside current farm does."
"Refill.Bonus.Text","If you make a deposit for 3 months in advance of your average monthly bill you will receive a 30% bonus. Your minimal payment is {amount} to get this bonus. It works only if you are an owner of current farm."
"Choose overclocking apply mode","Choose overclocking apply mode"
"Overclocking.ApplyModeDescription.MergeExplanation","means copy configuration from profile over existing one, including 'Default'. Everything that does not exist in profile will be untouched."
"Overclocking.ApplyModeDescription.ReplaceExplanation","means remove existing configuration and copy one from profile. 'Default' won't be removed, but may be overwritten if exists in profile."
"Overwrite miner pool settings","Overwrite miner pool settings (by default if exist)"
"MinerForm.ASIC.ModeChangeForAntminerS17","Mode change for Antminer S17 / S17pro / T17"
"Low Power","Low Power"
"Normal","Normal"
"Turbo","Turbo"
"Farm.Settings.RemoveDescriptionDeleteEverythingContainedInIt","Removing the farm will also delete everything contained in it - workers, flight sheets, wallets  etc. If there are active workers in the farm - they will continue mining with the same configs."
"Farm.Settings.RemoveDescriptionBalanceWillBeTransferredToOwner","Unspent balance will be transferred to owner's balance, promocode bonus will be lost."
"Farm.Settings.RemoveFarmAbsolutelySure","Removed farm CANNOT be restored! Are you ABSOLUTELY sure?"
"Farm.Settings.RemoveDescriptionCannotBeRestored","Removed farms cannot be restored!"
"RefillDepositAddresses.experimentalFeature","Experimental feature!"
"RefillDepositAddresses.selectProviderLabel","Select payment provider"
"RefillDepositAddresses.helpTitle","You can transfer funds to your personal address at any time"
"RefillDepositAddresses.helpHive","Exchange rate is calculated after transaction confirmation."
"RefillDepositAddresses.helpCoinPayments","Exchange rate is calculated by <a href=\"https://www.coinpayments.net/supported-coins\" target=\"_blank\">CoinPayments</a> payment processor after transaction confirmation. The transaction fee is 0.5%."
"RefillDepositAddresses.commissionHive","Deposits are free except the {commission}% commission if deposit amount is less than {minAmount} {currency}"
"RefillDepositAddresses.noCommissionHive","Deposits are free."
"RefillDepositAddresses.supportedCoins","Supported coins"
"EditMiner.Tooltip.VersionShoulBeSpecified","For {name} version should be specified"
"MinerForm.Tooltip.ListDeviceIdsBySpaceOrComma","list of comma or space-separated device IDs to use for mining. IDs are numbered 0 1 … N-1"
"MinerForm.Tooltip.IntensitiesThatShouldBeUsedMining","list of comma or space separated intensities that should be used mining"
"MinerForm.Tooltip.SetsSameIntensity","a single value sets the same intensity to all GPUs"
"Account.Delete.Title","Delete account"
"Account.Delete.Description1","Removing the account will also delete everything contained in it - farms, workers, flight sheets, wallets etc. If there are active workers in the farms - they will continue mining with the same configs."
"Account.Delete.Description2","Unspent balance of account and farms will be lost, unpaid referral balance will be lost. Funds withdrawal is not available."
"Account.Delete.NoRestore","Removed account cannot be restored!"
"Account.Delete.Btn","Delete account"
"Account.Delete.ModalWarning","You are going to remove your account. Removed account CANNOT be restored! Are you ABSOLUTELY sure?"
"Account.Delete.ModalText1","This action can lead to data loss. To prevent accidental actions, please, confirm your intentions"
"Question.DeleteAccount","Do you want to delete account?"
"Account successfully deleted","Account successfully deleted"
"2FA code","2FA code"
"GPURedAsr","GPU Accepted Shares Ratio"
"GPURedFan","GPU Fan"
"GPURedLa","GPU Load average per core"
"AsicRedAsr","ASIC Accepted Shares Ratio"
"AsicRedFan","ASIC Fan"
"AsicRedLa","ASIC Load average per core"
"CompactView.Status.HightFan","High fan"
"AllRedTemps.HintDefaultValues","To set default value submit empty field"
"hoursShort","h"
"PowerGraph.TotalPrice","Total cost"
"FarmCost.Rigs.General","Rigs general"
"FarmCost.Rigs.Pool","Rigs on {pool}"
"FarmCost.Rigs.Coin","Rigs non {pool}"
"FarmCost.Rigs.CPU","CPU rigs"
"FarmCost.ASIC.General","ASICs general"
"FarmCost.ASIC.Firmware","HiveonASIC"
"FarmCost.ASIC.Promo","ViaBTC ASICs"
"FarmCost.Rigs.General.Descr","Rigs that mine not {pool} coins"
"FarmCost.Rigs.Pool.Descr","Rigs that mine at {pool}"
"FarmCost.Rigs.Coin.Descr","Rigs that mine {pool} coins on other pools"
"FarmCost.Rigs.CPU.Descr","Rigs that mine using only CPU"
"FarmCost.ASIC.General.Descr","ASIC without HiveonASIC firmware"
"FarmCost.ASIC.Firmware.Descr","ASICs with HiveonASIC firmware"
"FarmCost.ASIC.Promo.Descr","ASICs that mine on ViaBTC.com pool"
"FarmCost.Descr","Daily cost based on used amount of workers, including discount"
"Monthly cost","Monthly cost"
"Amount","Amount"
"Type","Type"
"MissedFS","Missed Flight Sheet"
"ViewSettings.Title","Configure view mode"
"Overclocking.ApplyModeDescription.ReplaceDescription","Copy entire per-brand config sets over existing ones."
"Overclocking.ApplyModeDescription.MergeDescription","Copy individual fields of per-brand config sets over existing ones."
"WalletForm.GroupedCoinsHelp","You can use this wallet for all {group} coins and algorithms"
"Autotags.explanation","If enabled — all workers inside the farm are automatically tagged. Rigs are tagged by GPU information. ASICs are tagged by model name."
"Autotags.DisabledExp","To generate autotags your should enable them first at Farm -> Settings"
"Generate autotags","Generate autotags"
"Action.TagsGenerated","Tags generated successfully"
"Autotags","Autotags"
"Autotags enabled","Autotags enabled"
"Autotags disabled","Autotags disabled"
"Autotags.AsicExplanation","Automatically tag this worker by model name"
"Autotags.CardsExplanation","Automatically tag this worker by GPU information"
"Settings.Notifications.RedFan","Fan speed >= Red Fan + 5%"
"Settings.Notifications.RedAsr","Accepted shares ratio <= Red Asr - 5%"
"Settings.Notifications.RedLA","Load averege (15m) >= Red LA + 1"
"OctFan.Enabled","AutoFan enabled"
"ASICFan.speedTooHigh","Fan speed is too high"
"ASICFan.speedTooLow","Fan speed is too low"
"HardwareInfo.AsicLowSpace","Low space"
"HardwareInfo.AsicOutOfSpace","Out of space"
"PaidFeatures.CanBeEnable","You can enalbe paid features if you need or you can support our project."
"PaidFeatures.IsEnabled","These features are always enabled for paid farms."
"Filter.Problem.MaintenanceMode","Maintenance mode"
"Notifications.UpdateChannelSubscriptions","Update {channel} subscriptions"
"RPC URL address:port","RPC URL address:port"
"EditMiner.Tip.CurrentlyWorksWithNodes","Currently works only with nodes (no pool mining)"
"EditMiner.Tip.SetNodeAddressFormat","Set your node address and port in the folowing format"
"EditMiner.Tip.CkbListOfDevices","list of comma-separated device IDs to use for mining. IDs are numbered 0,1, …, N-1. By default it uses all available Nvidia GPUs"
"EditMiner.Tip.CkbNumberOfCpus","number of threads for CPU mining. By default is set to 0"
